session_id,parent_tracking_id,source_ip,geo_country,is_external_ip,is_off_hours,session_duration_sec,total_requests,req_per_min,min_interarrival_sec,avg_uri_depth,error_404_rate,error_403_rate,error_50x_rate,post_rate,rare_method_rate,unique_path_ratio,static_asset_ratio,suspicious_ext_rate,status_diversity,unique_uas,avg_payload_bytes,max_resp_bytes,l1_alert_count,l1_alert_types
172.19.131.174_20220124035809,172.19.131.174_20220124035653,172.19.131.174,LOCAL,0,1,99.0,510,309.09,0.0,2.87,0.8431,0.0,0.0,0.0039,0.0,0.402,0.0,0.5765,3,2,64277.6,570058.0,502,RCE|Scanner_Bot|SQLi|LFI|SSRF
::1_20220124035702,::1_20220124035702,::1,LOCAL,0,1,71.0,4,3.38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,1,1,110.0,110.0,0,
::1_20220124064246,::1_20220124064246,::1,LOCAL,0,0,0.0,2,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1,1,110.0,110.0,0,
::1_20220124070747,::1_20220124070747,::1,LOCAL,0,0,144.0,8,3.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.0,1,1,110.0,110.0,0,
10.143.2.4_20220124035653,10.143.2.4_20220124035653,10.143.2.4,LOCAL,0,1,0.0,4,240.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,1,1,4644.5,9139.0,0,
::1_20220124072119,::1_20220124072119,::1,LOCAL,0,0,0.0,2,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1,1,110.0,110.0,0,
172.19.131.174_20220124043725,172.19.131.174_20220124043725,172.19.131.174,LOCAL,0,1,0.0,2,120.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1,1,506741.0,506741.0,2,RCE|Scanner_Bot
::1_20220124073619,::1_20220124073619,::1,LOCAL,0,0,123.0,8,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.0,1,1,110.0,110.0,0,
10.143.2.91_20220124064233,10.143.2.91_20220124064233,10.143.2.91,LOCAL,0,0,3447.0,488,8.49,0.0,3.78,0.0082,0.0,0.0,0.123,0.0,0.3955,0.7336,0.0943,3,1,5160.73,79823.0,0,
172.19.131.174_20220124074931,172.19.131.174_20220124074931,172.19.131.174,LOCAL,0,0,919.0,368,24.03,0.0,3.54,0.0,0.0,0.0,0.038,0.0,0.413,0.8913,0.0598,2,1,2836.47,41172.0,0,
::1_20220124074945,::1_20220124074945,::1,LOCAL,0,0,539.0,22,2.45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0455,0.0,0.0,1,1,110.0,110.0,0,
10.143.2.4_20220124073458,10.143.2.4_20220124073458,10.143.2.4,LOCAL,0,0,0.0,2,120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1,1,150.0,150.0,0,
10.143.2.91_20220124075823,10.143.2.91_20220124075823,10.143.2.91,LOCAL,0,0,234.0,32,8.21,0.0,3.12,0.0625,0.0,0.0,0.125,0.0,0.375,0.5,0.125,3,1,6645.0,24739.0,0,
10.143.2.4_20220124083619,10.143.2.4_20220124083619,10.143.2.4,LOCAL,0,0,0.0,2,120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1,1,150.0,150.0,0,
10.143.2.25_20220124073612,10.143.2.25_20220124073612,10.143.2.25,LOCAL,0,0,7187.0,2136,17.83,0.0,3.94,0.0,0.0,0.0,0.0375,0.0131,0.1737,0.736,0.0693,5,1,9705.79,6128196.0,0,
172.19.131.174_20220124081912,172.19.131.174_20220124081912,172.19.131.174,LOCAL,0,0,4596.0,1600,20.89,0.0,3.63,0.0,0.0,0.0,0.115,0.0,0.1875,0.7963,0.0488,4,2,4708.59,107683.0,0,
10.143.2.25_20220124093616,10.143.2.25_20220124073612,10.143.2.25,LOCAL,0,0,1.0,60,3600.0,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.5,0.9333,0.0,2,1,6240.77,88806.0,2,LFI
::1_20220124081925,::1_20220124081925,::1,LOCAL,0,0,7149.0,314,2.64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0032,0.0,0.0,1,1,110.0,110.0,0,
10.143.2.4_20220124092624,10.143.2.4_20220124092624,10.143.2.4,LOCAL,0,0,0.0,2,120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1,1,150.0,150.0,0,
10.143.2.91_20220124083619,10.143.2.91_20220124083619,10.143.2.91,LOCAL,0,0,7197.0,1106,9.22,0.0,3.46,0.0018,0.0,0.0,0.1121,0.0,0.2722,0.7125,0.1718,4,1,6116.75,107683.0,0,
172.19.131.174_20220124094620,172.19.131.174_20220124094620,172.19.131.174,LOCAL,0,0,2988.0,936,18.8,0.0,3.47,0.0043,0.0,0.0,0.1538,0.0,0.2575,0.7671,0.0556,4,2,6295.17,107683.0,0,
::1_20220124102455,::1_20220124081925,::1,LOCAL,0,0,532.0,20,2.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,1,1,110.0,110.0,0,
10.143.3.65_20220124091312,10.143.3.65_20220124091312,10.143.3.65,LOCAL,0,0,7174.0,1152,9.63,0.0,4.1,0.0035,0.0,0.0,0.1076,0.0069,0.3299,0.6285,0.1059,5,1,50038.24,7657190.0,0,
10.143.2.25_20220124095730,10.143.2.25_20220124095730,10.143.2.25,LOCAL,0,0,4544.0,822,10.85,0.0,3.4,0.0,0.0,0.0,0.0584,0.0,0.1813,0.8856,0.0633,2,1,2886.04,41748.0,0,
10.143.2.4_20220124103115,10.143.2.4_20220124103115,10.143.2.4,LOCAL,0,0,0.0,2,120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1,1,150.0,150.0,0,
192.168.230.122_20220124035653,192.168.230.122_20220124035653,192.168.230.122,LOCAL,0,1,8.98,48,320.83,0.0,0.5,0.0,0.5,0.0,0.0833,0.0,0.0833,0.0,0.0,1,2,910.17,3284.0,24,Scanner_Bot
::1_20220124104744,::1_20220124104744,::1,LOCAL,0,0,4508.0,186,2.48,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0054,0.0,0.0,1,1,110.0,110.0,0,
::1_20220124121458,::1_20220124121458,::1,LOCAL,0,0,19.0,8,25.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.0,1,1,110.0,110.0,0,
10.143.2.91_20220124103628,10.143.2.91_20220124083619,10.143.2.91,LOCAL,0,0,5179.0,646,7.48,0.0,3.4,0.0031,0.0,0.0,0.192,0.0,0.2322,0.6471,0.1331,4,1,7383.52,107683.0,0,
::1_20220124122908,::1_20220124122908,::1,LOCAL,0,0,2.0,6,180.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1667,0.0,0.0,1,1,110.0,110.0,0,
172.19.131.174_20220124104738,172.19.131.174_20220124104738,172.19.131.174,LOCAL,0,0,7108.0,2496,21.07,0.0,3.37,0.0008,0.0,0.0,0.1002,0.0,0.1234,0.7564,0.1354,4,2,5230.53,107683.0,0,
10.143.2.4_20220124114157,10.143.2.4_20220124114157,10.143.2.4,LOCAL,0,0,0.0,2,120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1,1,150.0,150.0,0,
::1_20220124124259,::1_20220124124259,::1,LOCAL,0,0,314.0,10,1.91,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,1,1,110.0,110.0,0,
10.143.2.25_20220124112537,10.143.2.25_20220124112537,10.143.2.25,LOCAL,0,0,7193.0,1772,14.78,0.0,4.21,0.0,0.0,0.0,0.0813,0.0203,0.2252,0.7043,0.0395,4,1,26713.49,6128772.0,0,
10.143.2.4_20220124130151,10.143.2.4_20220124130151,10.143.2.4,LOCAL,0,0,2.94,8,163.22,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,1,1,2322.0,9138.0,0,
::1_20220124130436,::1_20220124130436,::1,LOCAL,0,0,924.0,40,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.025,0.0,0.0,1,1,110.0,110.0,0,
10.143.3.65_20220124111331,10.143.3.65_20220124091312,10.143.3.65,LOCAL,0,0,2552.0,242,5.69,0.0,5.12,0.0,0.0,0.0,0.157,0.0496,0.2149,0.2149,0.1157,3,1,7308.49,541970.0,0,
::1_20220124133314,::1_20220124133314,::1,LOCAL,0,0,576.0,26,2.71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0385,0.0,0.0,1,1,110.0,110.0,0,
10.143.2.91_20220124124253,10.143.2.91_20220124124253,10.143.2.91,LOCAL,0,0,2417.0,528,13.11,0.0,3.58,0.0076,0.0,0.0,0.1553,0.0,0.3523,0.6439,0.178,4,1,6116.27,79823.0,0,
10.143.2.4_20220124132736,10.143.2.4_20220124132736,10.143.2.4,LOCAL,0,0,0.0,2,120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1,1,150.0,150.0,0,
172.19.131.174_20220124124743,172.19.131.174_20220124104738,172.19.131.174,LOCAL,0,0,7181.0,1456,12.17,0.0,3.46,0.0014,0.0,0.0,0.1896,0.0,0.2136,0.6113,0.1813,4,2,5723.41,107683.0,0,
10.143.2.91_20220124140644,10.143.2.91_20220124140644,10.143.2.91,LOCAL,0,0,2575.0,262,6.1,0.0,3.51,0.0,0.0,0.0,0.4198,0.0,0.2366,0.3206,0.2672,2,1,3611.76,25550.0,0,
10.143.2.25_20220124132600,10.143.2.25_20220124112537,10.143.2.25,LOCAL,0,0,7084.0,2608,22.09,0.0,3.86,0.0,0.0,0.0,0.0552,0.0107,0.1515,0.8367,0.0314,3,1,3617.14,107683.0,0,
10.143.3.65_20220124133832,10.143.3.65_20220124133832,10.143.3.65,LOCAL,0,0,7187.0,1980,16.53,0.0,4.19,0.002,0.0,0.0,0.0414,0.0202,0.2076,0.7242,0.0677,5,1,22900.81,6128771.0,0,
10.143.2.4_20220124143539,10.143.2.4_20220124143539,10.143.2.4,LOCAL,0,0,0.0,2,120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1,1,150.0,150.0,0,
::1_20220124135740,::1_20220124135740,::1,LOCAL,0,0,6966.0,364,3.14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0027,0.0,0.0,1,1,110.0,110.0,0,
10.143.2.91_20220124151643,10.143.2.91_20220124151643,10.143.2.91,LOCAL,0,0,1887.0,30,0.95,0.0,1.33,0.1333,0.0,0.0,0.3333,0.0,0.1,0.1333,0.3333,2,1,11354.2,33717.0,0,
10.143.2.4_20220124154810,10.143.2.4_20220124154810,10.143.2.4,LOCAL,0,0,0.0,2,120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1,1,150.0,150.0,0,
172.19.131.174_20220124145224,172.19.131.174_20220124104738,172.19.131.174,LOCAL,0,0,6990.0,2590,22.23,0.0,3.32,0.0008,0.0,0.0,0.1189,0.0,0.1077,0.7514,0.1212,4,2,4981.09,107683.0,0,
172.19.131.174_20220124165307,172.19.131.174_20220124104738,172.19.131.174,LOCAL,0,0,426.0,226,31.83,0.0,3.66,0.0,0.0,0.0,0.0531,0.0,0.4513,0.8938,0.0442,3,2,11573.35,107683.0,0,
10.143.2.25_20220124152707,10.143.2.25_20220124112537,10.143.2.25,LOCAL,0,0,7197.0,1682,14.02,0.0,3.63,0.0,0.0,0.0,0.157,0.0,0.0898,0.7931,0.0547,2,1,2961.49,54129.0,0,
10.143.3.65_20220124153839,10.143.3.65_20220124133832,10.143.3.65,LOCAL,0,0,7194.0,884,7.37,0.0,4.8,0.0045,0.0,0.0,0.043,0.0023,0.2738,0.5249,0.086,5,1,5164.89,107683.0,0,
172.19.131.174_20220124171322,172.19.131.174_20220124171322,172.19.131.174,LOCAL,0,0,6.0,176,1760.0,0.0,3.38,0.0,0.0,0.0,0.0114,0.0,0.4716,0.9432,0.0,3,1,9901.33,107683.0,0,
10.143.2.91_20220124160553,10.143.2.91_20220124160553,10.143.2.91,LOCAL,0,0,7024.0,832,7.11,0.0,3.35,0.0,0.0,0.0,0.2188,0.0,0.3221,0.5769,0.2139,3,1,5299.97,107683.0,0,
::1_20220124155825,::1_20220124135740,::1,LOCAL,0,0,6954.0,176,1.52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0057,0.0,0.0,1,1,110.0,110.0,0,
172.19.131.174_20220124174519,172.19.131.174_20220124174519,172.19.131.174,LOCAL,0,0,5.0,176,2112.0,0.0,3.38,0.0,0.0,0.0,0.0114,0.0,0.4716,0.9432,0.0,3,1,9901.1,107683.0,0,
10.143.2.4_20220124162844,10.143.2.4_20220124162844,10.143.2.4,LOCAL,0,0,0.0,2,120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1,1,150.0,150.0,0,
::1_20220124181149,::1_20220124181149,::1,LOCAL,0,0,374.0,46,7.38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0217,0.0,0.0,1,1,110.0,110.0,0,
10.143.2.91_20220124180757,10.143.2.91_20220124160553,10.143.2.91,LOCAL,0,0,1447.0,26,1.08,0.0,4.0,0.0769,0.0,0.0,0.3846,0.0,0.3462,0.5385,0.0,2,1,4544.85,23204.0,0,
::1_20220124183234,::1_20220124183234,::1,LOCAL,0,0,0.0,2,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1,1,110.0,110.0,0,
10.143.3.65_20220124173903,10.143.3.65_20220124133832,10.143.3.65,LOCAL,0,0,3448.0,472,8.21,0.0,5.1,0.0085,0.0,0.0,0.0381,0.0169,0.2733,0.5,0.0636,4,1,4238.25,79823.0,0,
::1_20220124185842,::1_20220124185842,::1,LOCAL,0,0,428.0,24,3.36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0417,0.0,0.0,1,1,110.0,110.0,0,
10.143.2.91_20220124185835,10.143.2.91_20220124185835,10.143.2.91,LOCAL,0,0,429.0,708,99.02,0.0,3.37,0.0,0.0,0.0,0.0113,0.0,0.1172,0.9435,0.0,3,1,9873.75,107683.0,0,
::1_20220124194033,::1_20220124194033,::1,LOCAL,0,1,601.0,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,1,1,110.0,110.0,0,
10.143.2.91_20220124201745,10.143.2.91_20220124201745,10.143.2.91,LOCAL,0,1,6.0,176,1760.0,0.0,3.38,0.0,0.0,0.0,0.0114,0.0,0.4716,0.9432,0.0,3,1,9901.8,107683.0,0,
::1_20220124201751,::1_20220124201751,::1,LOCAL,0,1,6.0,6,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1667,0.0,0.0,1,1,110.0,110.0,0,
10.143.2.4_20220124182908,10.143.2.4_20220124182908,10.143.2.4,LOCAL,0,0,0.0,2,120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1,1,150.0,150.0,0,
10.143.2.91_20220124203222,10.143.2.91_20220124203222,10.143.2.91,LOCAL,0,1,6.0,178,1780.0,0.0,3.37,0.0,0.0,0.0,0.0112,0.0,0.4663,0.9438,0.0,3,1,9851.04,107683.0,0,
::1_20220124203227,::1_20220124203227,::1,LOCAL,0,1,6.0,6,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1667,0.0,0.0,1,1,110.0,110.0,0,
10.143.3.65_20220124191504,10.143.3.65_20220124191504,10.143.3.65,LOCAL,0,1,7186.0,802,6.7,0.0,3.88,0.0,0.0,0.0,0.1621,0.01,0.3579,0.6459,0.0998,4,1,4669.62,149939.0,0,
10.143.2.25_20220124172734,10.143.2.25_20220124112537,10.143.2.25,LOCAL,0,0,4274.0,798,11.2,0.0,3.58,0.0,0.0,0.0,0.1404,0.0,0.1767,0.807,0.0576,2,1,3072.08,51116.0,0,
172.19.131.174_20220124181317,172.19.131.174_20220124181317,172.19.131.174,LOCAL,0,0,6.0,176,1760.0,0.0,3.38,0.0,0.0,0.0,0.0114,0.0,0.4716,0.9432,0.0,3,1,9901.26,107683.0,0,
10.143.2.4_20220124205909,10.143.2.4_20220124205909,10.143.2.4,LOCAL,0,1,0.0,2,120.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1,1,150.0,150.0,0,
10.143.2.91_20220124210054,10.143.2.91_20220124210054,10.143.2.91,LOCAL,0,1,148.0,356,144.32,0.0,3.37,0.0,0.0,0.0,0.0112,0.0,0.2331,0.9438,0.0,3,1,9847.26,107683.0,0,
::1_20220124210100,::1_20220124210100,::1,LOCAL,0,1,147.0,18,7.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0556,0.0,0.0,1,1,110.0,110.0,0,
10.143.3.65_20220124211520,10.143.3.65_20220124191504,10.143.3.65,LOCAL,0,1,2549.0,162,3.81,0.0,5.52,0.0,0.0,0.0,0.2716,0.0,0.0741,0.0123,0.1358,2,1,2692.27,8902.0,0,
