ip,verdict,risk_score,risk_level,reason,if_score,svm_score,label
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5880129620729366,0.0006348186523847967,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.6534266595509367,0.0006301428570542982,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.6534266595509367,0.0006301428570542982,Anomalous
127.0.0.1,Suspicious,30.0,Low,Contextual Anomaly,-0.5779938643080652,0.0001241460365437828,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (iForest Only),-0.6628126853543687,0.014522356712315134,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.6628126853543687,0.0025384382414830858,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (iForest Only),-0.6506952250363228,0.0017603990299492284,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.4909667847155479,0.00019435393367049086,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5134671349713515,0.00019157036949356482,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5134671349713515,0.00019157036949356482,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.49116623064770976,0.0001934174510444029,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.49116623064770976,0.0001934174510444029,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (One-Class SVM Only),-0.5922682604725151,-0.0010303575834193742,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (iForest Only),-0.5997652568140656,0.0012135138106122208,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5111963508086454,0.00015476499616335376,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5111963508086454,0.00015476499616335376,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5922682604725151,-0.0007802653019953905,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5687258784271052,0.00044749053780067003,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5687258784271052,0.00044749053780067003,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5436168494539964,0.0005607950468637861,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5436168494539964,0.0005607950468637861,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.4975930130159985,4.816739931117205e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.4975930130159985,4.816739931117205e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5922682604725151,-0.00012925496601853923,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.583278321543975,-6.817988870080395e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.583278321543975,-6.817988870080395e-05,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5497460636855869,-4.235484945150071e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5497460636855869,-4.235484945150071e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5396831291973395,-3.502279471654621e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5396831291973395,-3.502279471654621e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5237132575898683,-0.00022630384818035252,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5237132575898683,-0.00022630384818035252,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5263044144595599,-0.000225434172888276,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5263044144595599,-0.000225434172888276,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5922682604725151,-0.0007320437293965,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5582649290439889,-6.239084294472921e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5582649290439889,-6.239084294472921e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5063540457344435,7.081212488224562e-06,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5063540457344435,7.081212488224562e-06,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.49793974461415735,0.0005777355217582721,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5922682604725151,-0.00019778564575576995,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5881255166109699,0.0006441499593730314,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5881255166109699,0.0006441499593730314,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5665030597588281,0.0006431545356707779,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5665030597588281,0.0006431545356707779,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5547648463416414,0.00017256161182613457,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5019713042138307,0.00019805625285387497,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5019713042138307,0.00019805625285387497,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5083813320138875,0.00020301151913668626,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5083813320138875,0.00020301151913668626,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5557832859347813,0.0001477343812213748,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5557832859347813,0.0001477343812213748,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5391049087266597,0.00015140338262335643,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5391049087266597,0.00015140338262335643,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5421979119639424,0.0005812334481877267,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5436168494539964,0.0005607950468637861,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5436168494539964,0.0005607950468637861,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (iForest Only),-0.6628126853543687,0.002630110475324557,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.49849498532026065,7.673527884951824e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.49849498532026065,7.673527884951824e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5922682604725151,-0.0006886959133566107,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5484226874985405,-4.0595097175780376e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5484226874985405,-4.0595097175780376e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5488914268757783,-3.987570825805505e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5488914268757783,-3.987570825805505e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5396831291973395,-3.502279471654621e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5396831291973395,-3.502279471654621e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5268331782837342,-0.00022533320639815744,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5268331782837342,-0.00022533320639815744,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5366537296026337,-0.00022819198028726357,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5366537296026337,-0.00022819198028726357,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5366537296026337,-0.00022819365423276054,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5366537296026337,-0.00022819365423276054,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5065049228339721,1.5119472692475726e-05,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5474792518019176,-5.680899158686832e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5474792518019176,-5.680899158686832e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5063540457344435,7.081212488224562e-06,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5063540457344435,7.081212488224562e-06,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.476100492786795,0.0007370016780666509,Anomalous
127.0.0.1,Suspicious,30.0,Low,Contextual Anomaly,-0.5922682604725151,3.3012640296726896e-05,Anomalous
127.0.0.1,Suspicious,30.0,Low,Contextual Anomaly,-0.5757459852662923,0.0009052210864344034,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5922682604725151,-0.00033914337581377537,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.522797474193288,0.000639327264766156,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.522797474193288,0.000639327264766156,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5248280006413987,0.0006395076590418002,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5248280006413987,0.0006395076590418002,Anomalous
127.0.0.1,Suspicious,30.0,Low,Contextual Anomaly,-0.5907876947607013,0.0011193813022922672,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.6433602241231269,0.0017129555867163861,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.6142827663538969,0.0013635039232774186,Anomalous
127.0.0.1,Anomalous,100.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Anomalous,100.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5221149431256059,0.00020475922672602356,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5221149431256059,0.00020475922672602356,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.540633191249684,0.00018934039496101685,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.540633191249684,0.00018934039496101685,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5041323533969628,0.00020102466947394853,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5041323533969628,0.00020102466947394853,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5269541777635935,0.00017577349642361535,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5328689876008007,0.00015235460318350106,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5328689876008007,0.00015235460318350106,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.49211636280611126,0.00015765550758338752,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.49211636280611126,0.00015765550758338752,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.502737687475409,0.000172341597531743,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.502737687475409,0.000172341597531743,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5405072694985913,0.0004276319698924854,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5405072694985913,0.0004276319698924854,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5436168494539964,0.0005607950468637861,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5436168494539964,0.0005607950468637861,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5188509275312625,0.0007606051048320073,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.6628126853543687,0.0025384382414830858,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (iForest Only),-0.6628126853543687,0.002301690113863807,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.4975930130159985,4.816739931117205e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.4975930130159985,4.816739931117205e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.559587517823111,-4.6596570017321415e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.559587517823111,-4.6596570017321415e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5420310429650546,-3.677875834170026e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5420310429650546,-3.677875834170026e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.49157535603115343,-3.213700047630645e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.49157535603115343,-3.213700047630645e-05,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (iForest Only),-0.6624037060923647,0.0018441016747599728,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5613863683187681,-0.00023013283270358043,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5613863683187681,-0.00023013283270358043,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5585778325982647,-0.00023004756799947757,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5585778325982647,-0.00023004756799947757,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5529459548455463,-0.0002297373974256856,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5529459548455463,-0.0002297373974256856,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (iForest Only),-0.6628126853543687,0.0037070437935482646,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5043025412900524,-4.692669995128701e-07,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5043025412900524,-4.692669995128701e-07,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5432205780328861,-5.305031494050224e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5432205780328861,-5.305031494050224e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5063540457344435,7.081212488224562e-06,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5063540457344435,7.081212488224562e-06,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5922682604725151,-0.00048333178009941176,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (iForest Only),-0.6628126853543687,0.0024174044892956584,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5439746967136205,0.0006374402686589945,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5439746967136205,0.0006374402686589945,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5530222573401973,0.0006366743895376594,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5530222573401973,0.0006366743895376594,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (iForest Only),-0.6628126853543687,0.006382102522770645,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5039457627260775,0.00019653765431059617,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5039457627260775,0.00019653765431059617,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5039457627260775,0.00019653765431059607,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5039457627260775,0.00019653765431059607,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5047863959130067,0.00019845259819898476,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5047863959130067,0.00019845259819898476,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5433790672053617,0.00014970348176531506,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5433790672053617,0.00014970348176531506,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5059491620850194,0.00015562472062599208,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5059491620850194,0.00015562472062599208,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.6027236144792895,0.0012453243354892613,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5515957178888147,0.0005017706748601217,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5515957178888147,0.0005017706748601217,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5436168494539964,0.0005607950468637861,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5436168494539964,0.0005607950468637861,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (iForest Only),-0.6628126853543687,0.006628557673711212,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.562188296873607,-1.057651655203128e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.562188296873607,-1.057651655203128e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.49849498532026065,7.673527884951824e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.49849498532026065,7.673527884951824e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.4975930130159985,4.816739931117205e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.4975930130159985,4.816739931117205e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5505423991596214,-4.2972658174409947e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5505423991596214,-4.2972658174409947e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5404055491770338,-3.528561800190808e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5404055491770338,-3.528561800190808e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5922682604725151,-0.0017739672814056306,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.569960253764853,-0.00023061662549559987,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.569960253764853,-0.00023061662549559987,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5464534125195677,-0.00022927985134442365,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5464534125195677,-0.00022927985134442365,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5268578711648219,0.00010238137689681115,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5268578711648219,0.00010238137689681115,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5063540457344435,7.081212488224562e-06,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5063540457344435,7.081212488224562e-06,Anomalous
127.0.0.1,Suspicious,30.0,Low,Contextual Anomaly,-0.5047525448208001,0.0003503277562983335,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5922682604725151,-0.00012925496601853923,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5182928786816235,0.0003830457282466346,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5256811232002403,0.0006399646307464643,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5294245098943194,0.0006406852722874782,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5294245098943194,0.0006406852722874782,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5285594753746887,0.0006388419672672202,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5285594753746887,0.0006388419672672202,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (One-Class SVM Only),-0.5922682604725151,-0.00015932056082225952,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.6628126853543687,0.004449652262485024,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.5997652568140656,0.0012076062042148225,Anomalous
127.0.0.1,Suspicious,30.0,Low,Contextual Anomaly,-0.48039004210555547,0.0007067752533297472,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.6628126853543687,0.0024668282850199997,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.6065998175243865,0.0012665974514035046,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (iForest Only),-0.6628126853543687,0.001983390999951479,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.49421574441281274,0.0001952992228942336,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5003676687843798,0.0001924896406078561,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5003676687843798,0.0001924896406078561,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.4909667847155479,0.0001943539336704909,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.4909667847155479,0.0001943539336704909,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.49126221742280635,0.0001580740941847209,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.49126221742280635,0.0001580740941847209,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.48984607644614353,0.00016032546516930678,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.48984607644614353,0.00016032546516930678,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.48751334402706753,0.00016751520511157586,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.48751334402706753,0.00016751520511157586,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (iForest Only),-0.6624037060923647,0.0018441016747599728,Anomalous
127.0.0.1,Suspicious,55.0,Medium,Behavioral (iForest Only),-0.6628126853543687,0.0031227410175156756,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5436168494539964,0.0005607950468637861,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.5436168494539964,0.0005607950468637861,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.4975930130159985,4.816739931117205e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.4975930130159985,4.816739931117205e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5484226874985405,-4.057567297176365e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5484226874985405,-4.057567297176365e-05,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5481746244215927,-4.1569337405391856e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.5481746244215927,-4.1569337405391856e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.4751925340707303,-3.123060501581472e-05,Anomalous
127.0.0.1,Suspicious,40.0,Medium,Contextual Anomaly,-0.4751925340707303,-3.123060501581472e-05,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.567652420704175,-0.00022197780144973572,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.567652420704175,-0.00022197780144973572,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Anomalous,95.0,Critical,Signature Match,-999.0,-999.0,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.55739379492498,-0.0002225606901138463,Anomalous
127.0.0.1,Suspicious,65.0,High,Behavioral (One-Class SVM Only),-0.55739379492498,-0.0002225606901138463,Anomalous
